Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,TotalCohortsHarvested,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_BetuAlle,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,CohortsHarvested_CastDent,
110, 2, TimberBoomClearcuts, 35800347, 2597, 330, 330, 1, 1, 36, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 3, 0, 0, 0, 5, 1, 0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 31500371, 2601, 330, 330, 2, 2, 18, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 2, TimberBoomClearcuts, 32700379, 2073, 349, 349, 2, 2, 26, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
110, 2, TimberBoomClearcuts, 32700353, 2173, 340, 340, 1, 1, 25, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35700360, 2344, 337, 337, 1, 1, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35800408, 2721, 328, 328, 5, 5, 257, 0, 5, 8, 0, 9, 5, 0, 3, 6, 0, 0, 4, 3, 6, 12, 0, 0, 0, 16, 0, 0, 5, 9, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 12, 8, 0, 13, 57, 36, 0, 0, 0, 0, 0, 0, 0, 0, 32, 
110, 2, TimberBoomClearcuts, 31700368, 2813, 320, 320, 1, 1, 29, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 2, TimberBoomClearcuts, 31500370, 2608, 330, 330, 1, 1, 17, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 32700419, 2743, 326, 326, 4, 4, 65, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 5, 0, 0, 0, 13, 7, 1, 1, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 
110, 2, TimberBoomClearcuts, 32700400, 2367, 335, 335, 2, 2, 39, 0, 2, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 
110, 2, TimberBoomClearcuts, 36100383, 2000, 370, 370, 1, 1, 35, 2, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 0, 0, 2, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35700384, 2846, 317, 317, 1, 1, 20, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35800388, 2172, 340, 340, 1, 1, 78, 0, 4, 3, 0, 0, 3, 0, 2, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 4, 0, 0, 3, 3, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 4, 0, 4, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 
110, 2, TimberBoomClearcuts, 36100533, 2791, 320, 320, 12, 12, 348, 1, 5, 35, 0, 6, 29, 0, 1, 0, 1, 0, 7, 18, 3, 24, 0, 0, 0, 27, 5, 0, 19, 36, 0, 4, 0, 0, 7, 0, 0, 0, 0, 0, 0, 16, 0, 0, 22, 18, 9, 0, 0, 0, 0, 0, 0, 0, 0, 55, 
110, 2, TimberBoomClearcuts, 31500412, 2063, 350, 350, 1, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 31500416, 2066, 350, 350, 1, 1, 30, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 5, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
110, 2, TimberBoomClearcuts, 35800455, 2788, 320, 320, 2, 2, 80, 1, 0, 9, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 1, 7, 0, 0, 0, 7, 0, 0, 9, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 
110, 2, TimberBoomClearcuts, 35800424, 2579, 330, 330, 1, 1, 22, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 2, TimberBoomClearcuts, 31500436, 2590, 330, 330, 1, 1, 26, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 5, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 32700437, 2070, 349, 349, 1, 1, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
110, 2, TimberBoomClearcuts, 47700439, 2060, 350, 350, 1, 1, 64, 3, 2, 4, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 6, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 
110, 2, TimberBoomClearcuts, 35700445, 2591, 330, 330, 1, 1, 41, 0, 0, 3, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35800459, 2634, 330, 330, 1, 1, 12, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35800460, 2635, 330, 330, 1, 1, 18, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 2, TimberBoomClearcuts, 31500599, 2636, 330, 330, 6, 6, 234, 0, 0, 15, 0, 0, 19, 0, 10, 0, 0, 0, 0, 5, 10, 9, 0, 0, 0, 11, 0, 0, 5, 12, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 15, 13, 0, 10, 45, 15, 0, 0, 0, 0, 0, 0, 0, 0, 35, 
110, 2, TimberBoomClearcuts, 31500517, 2865, 315, 315, 4, 4, 99, 0, 0, 9, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 2, 10, 0, 0, 0, 9, 0, 0, 0, 8, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 3, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 25, 
110, 2, TimberBoomClearcuts, 47700466, 2644, 330, 330, 1, 1, 62, 6, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
110, 2, TimberBoomClearcuts, 35800475, 2208, 340, 340, 1, 1, 38, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 2, 2, 0, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
110, 2, TimberBoomClearcuts, 35800494, 2754, 325, 325, 2, 2, 62, 3, 2, 6, 0, 3, 2, 0, 0, 0, 1, 0, 0, 2, 0, 5, 0, 0, 0, 7, 0, 0, 5, 5, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
110, 2, TimberBoomClearcuts, 36100484, 2078, 348, 348, 1, 1, 35, 0, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
110, 2, TimberBoomClearcuts, 35700489, 2422, 333, 333, 2, 2, 15, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35800492, 2633, 330, 330, 1, 1, 44, 0, 3, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 4, 0, 0, 2, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 2, TimberBoomClearcuts, 35800496, 2649, 330, 330, 1, 1, 19, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 2, TimberBoomClearcuts, 31700545, 2797, 320, 320, 2, 2, 110, 0, 0, 9, 0, 0, 9, 0, 1, 0, 1, 0, 0, 0, 6, 4, 0, 0, 0, 9, 1, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 0, 8, 13, 10, 0, 0, 0, 0, 0, 0, 0, 0, 15, 
110, 2, TimberBoomClearcuts, 31500549, 2723, 327, 327, 4, 4, 81, 0, 1, 5, 0, 0, 2, 0, 0, 0, 1, 0, 0, 4, 0, 6, 0, 0, 0, 10, 0, 0, 4, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 
110, 2, TimberBoomClearcuts, 47700502, 2203, 340, 340, 1, 1, 43, 4, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 3, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
110, 2, TimberBoomClearcuts, 36100532, 2204, 340, 340, 2, 2, 137, 0, 0, 13, 0, 0, 10, 0, 7, 0, 0, 0, 0, 3, 1, 7, 0, 0, 0, 11, 1, 0, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 9, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 24, 
110, 2, TimberBoomClearcuts, 35700509, 2425, 333, 333, 1, 1, 11, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 31500545, 2724, 327, 327, 3, 3, 80, 0, 1, 7, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 6, 1, 0, 3, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 2, 0, 8, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 17, 
110, 2, TimberBoomClearcuts, 31500645, 2828, 319, 319, 11, 11, 401, 0, 9, 34, 0, 0, 15, 0, 18, 2, 5, 0, 4, 17, 8, 36, 0, 0, 0, 33, 3, 0, 2, 18, 6, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 27, 22, 0, 19, 43, 4, 0, 0, 0, 0, 0, 0, 0, 0, 66, 
110, 2, TimberBoomClearcuts, 31500523, 2222, 340, 340, 1, 1, 21, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 2, TimberBoomClearcuts, 47700527, 2216, 340, 340, 1, 1, 30, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35700573, 2875, 314, 314, 3, 3, 39, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 4, 0, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 2, TimberBoomClearcuts, 35800539, 2622, 330, 330, 1, 1, 30, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
110, 2, TimberBoomClearcuts, 35800540, 2454, 331, 331, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 2, TimberBoomClearcuts, 35800934, 2881, 313, 313, 94, 94, 2640, 131, 41, 270, 3, 34, 113, 0, 31, 0, 24, 0, 0, 54, 12, 159, 0, 0, 0, 320, 13, 0, 159, 256, 0, 17, 0, 0, 0, 0, 10, 0, 0, 0, 0, 167, 48, 0, 140, 148, 6, 0, 0, 0, 0, 0, 0, 0, 0, 484, 
110, 2, TimberBoomClearcuts, 32700550, 2161, 340, 340, 1, 1, 19, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 47700609, 2088, 346, 346, 6, 6, 173, 0, 5, 14, 0, 0, 15, 0, 2, 4, 0, 0, 10, 0, 1, 15, 0, 0, 0, 15, 0, 0, 7, 15, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 
110, 2, TimberBoomClearcuts, 36100557, 2076, 348, 348, 1, 1, 24, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 35700561, 2467, 331, 331, 1, 1, 13, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 
110, 2, TimberBoomClearcuts, 31500568, 2051, 350, 350, 1, 1, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 
110, 2, TimberBoomClearcuts, 31500570, 2175, 340, 340, 1, 1, 20, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 2, TimberBoomClearcuts, 36100588, 2766, 323, 323, 3, 3, 180, 0, 0, 16, 0, 0, 12, 0, 2, 0, 1, 0, 0, 5, 5, 13, 0, 0, 0, 11, 2, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 14, 17, 9, 0, 0, 0, 0, 0, 0, 0, 0, 27, 
110, 2, TimberBoomClearcuts, 36100572, 2329, 338, 338, 1, 1, 27, 3, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 2, TimberBoomClearcuts, 31500581, 2811, 320, 320, 2, 2, 16, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
110, 2, TimberBoomClearcuts, 31500604, 2628, 330, 330, 4, 4, 88, 0, 0, 13, 0, 0, 5, 0, 0, 0, 2, 0, 0, 3, 6, 8, 0, 0, 0, 10, 0, 0, 3, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 
110, 2, TimberBoomClearcuts, 32700606, 2398, 334, 334, 2, 2, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 
110, 2, TimberBoomClearcuts, 36100589, 2077, 348, 348, 1, 1, 30, 4, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 4, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 2, TimberBoomClearcuts, 35800597, 2155, 341, 341, 1, 1, 32, 0, 0, 4, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 2, TimberBoomClearcuts, 31500602, 2732, 326, 326, 2, 2, 22, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 2, TimberBoomClearcuts, 31500623, 1998, 390, 390, 1, 1, 24, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 2, TimberBoomClearcuts, 47700626, 2135, 342, 342, 1, 1, 25, 7, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 
110, 2, TimberBoomClearcuts, 35600630, 2053, 350, 350, 1, 1, 46, 5, 0, 4, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 3, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 2, TimberBoomClearcuts, 35700634, 2154, 341, 341, 1, 1, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 2, TimberBoomClearcuts, 31500647, 2054, 350, 350, 1, 1, 13, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
110, 2, TimberBoomClearcuts, 31500648, 2107, 344, 344, 1, 1, 11, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
110, 2, TimberBoomClearcuts, 31500684, 2753, 325, 325, 2, 2, 64, 0, 1, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
110, 2, TimberBoomClearcuts, 31500703, 2317, 339, 339, 5, 5, 67, 0, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 0, 15, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 
110, 2, TimberBoomClearcuts, 31400679, 2153, 341, 341, 1, 1, 21, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
